company,code,indicatorlistS,timeS,useS,timeuseS,keepS,remarkS
1000,100574,แก้ปวดไมเกรน,,รับประทานครั้งละ 1 เม็ด,,,"ภายใน 30 นาที ไม่ดีขึ้นให้ซ้ำอีก 1 เม็ด 
(ไม่เกิน 6 เม็ดต่อวัน 10 เม็ดต่อสัปดาห์)"
1000,100575,แก้ปวดไมเกรน,,รับประทานครั้งละ 1 เม็ด,,,"ภายใน 30 นาที ไม่ดีขึ้นให้ซ้ำอีก 1 เม็ด 
(ไม่เกิน 6 เม็ดต่อวัน 10 เม็ดต่อสัปดาห์)"
1000,100576,ขยายหลอดเลือด,,รับประทานครั้งละ 1 เม็ด,,,ก่อนนอน        ยานี้ทำให้ง่วงนอน
1000,100577,ขยายหลอดเลือด,,รับประทานครั้งละ 1 เม็ด,,,ก่อนนอน        ยานี้ทำให้ง่วงนอน
1000,100578,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,100579,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,หลังอาหาร,,
1000,100580,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,100581,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,100582,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,100583,รักษาหูอื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,,
1000,100584,รักษาหูอื้อ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,100585,บรรเทาอาการบ้านหมุน,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,100586,บรรเทาอาการบ้านหมุน,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,100587,รักษาหูอื้อ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,100588,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,100589,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,100590,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,100591,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,100592,แก้เมารถ เมาเรือ,,รับประทานครั้งละ 1 เม็ด,,,ก่อนเดินทาง 30 นาที
1000,100593,แก้ปวดปลายประสาท,ก่อนนอน,รับประทานครั้งละ 1 เม็ด,,,ยานี้ทำให้ง่วงนอน
1000,100594,แก้ปวดปลายประสาท,ก่อนนอน,รับประทานครั้งละ 1 เม็ด,,,ยานี้ทำให้ง่วงนอน
1000,100595,นอนไม่หลับ คลายกังวล,,รับประทานครั้งละ 1 เม็ด,,,ก่อนนอน ยานี้ทำให้ง่วงนอน
1000,100596,นอนไม่หลับ คลายกังวล,,รับประทานครั้งละ 1 เม็ด,,,ก่อนนอน 30 นาที
1000,100597,แก้ปวดปลายประสาท,ก่อนนอน,รับประทานครั้งละ 1 เม็ด,,,ยานี้ทำให้ง่วงนอน
1000,100598,แก้ปวดปลายประสาท,ก่อนนอน,รับประทานครั้งละ 1 เม็ด,,,ยานี้ทำให้ง่วงนอน
1000,100599,แก้ปวดปลายประสาท,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,100600,แก้ปวดปลายประสาท,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,100601,นอนไม่หลับ คลายกังวล,,รับประทานครั้งละ 1 เม็ด,,,ก่อนนอน 30 นาที
1000,100602,นอนไม่หลับ คลายกังวล,,รับประทานครั้งละ 1 เม็ด,,,ก่อนนอน 30 นาที
